date,season,team,opponent team,conference,division,coach,dpa,dps,first downs,site,points,o:points,margin,line,ats margin,total
20051014,2005,TLN,UTEP,USA,1A,Chris Scelfo,-,-,-,home,21,45,-24,7,-17,-
20051014,2005,UTEP,TLN,USA,1A,Mike Price,-,-,-,away,45,21,24,-7,17,-
20051015,2005,AIR,UNLV,MWC,1A,Fisher DeBerry,-,-,-,home,42,7,35,-13.5,21.5,-
20051015,2005,UNLV,AIR,MWC,1A,Mike Sanford,-,-,-,away,7,42,-35,13.5,-21.5,-
20051015,2005,ARK,AUB,SEC,1A,Houston Nutt,-,-,-,home,17,34,-17,7,-10,-
20051015,2005,AUB,ARK,SEC,1A,Tommy Tuberville,-,-,-,away,34,17,17,-7,10,-
20051015,2005,ARZ,STAN,P10,1A,Mike Stoops,-,-,-,home,16,20,-4,-5,-9,-
20051015,2005,STAN,ARZ,P10,1A,Walt Harris,-,-,-,away,20,16,4,5,9,-
20051015,2005,BALL,TOL,MAC,1A,Brady Hoke,-,-,-,home,14,34,-20,24,4,-
20051015,2005,TOL,BALL,MAC,1A,Tom Amstutz,-,-,-,away,34,14,20,-24,-4,-
20051015,2005,BAY,NEB,B12,1A,Guy Morriss,-,-,-,home,14,23,-9,1.5,-7.5,-
20051015,2005,NEB,BAY,B12,1A,Bill Callahan,-,-,-,away,23,14,9,-1.5,7.5,-
20051015,2005,BCOL,WAKE,ACC,1A,Tom OBrien,-,-,-,home,35,30,5,-12.5,-7.5,-
20051015,2005,WAKE,BCOL,ACC,1A,Jim Grobe,-,-,-,away,30,35,-5,12.5,7.5,-
20051015,2005,BOIS,SJST,WAC,1A,Dan Hawkins,-,-,-,home,38,21,17,-31,-14,-
20051015,2005,SJST,BOIS,WAC,1A,Dick Tomey,-,-,-,away,21,38,-17,31,14,-
20051015,2005,BUF,BOWL,MAC,1A,Jim Hofher,-,-,-,home,7,27,-20,26,6,-
20051015,2005,BOWL,BUF,MAC,1A,Gregg Brandon,-,-,-,away,27,7,20,-26,-6,-
20051015,2005,BYU,COST,MWC,1A,Bronco Mendenhall,-,-,-,home,24,14,10,3,13,-
20051015,2005,COST,BYU,MWC,1A,Sonny Lubick,-,-,-,away,14,24,-10,-3,-13,-
20051015,2005,CAL,ORST,P10,1A,Jeff Tedford,-,-,-,home,20,23,-3,-14.5,-17.5,-
20051015,2005,ORST,CAL,P10,1A,Mike Riley,-,-,-,away,23,20,3,14.5,17.5,-
20051015,2005,CIN,CON,BE,1A,Mark Dantonio,-,-,-,home,28,17,11,7,18,-
20051015,2005,CON,CIN,BE,1A,Randy Edsall,-,-,-,away,17,28,-11,-7,-18,-
20051015,2005,CMCH,OHU,MAC,1A,Brian Kelly,-,-,-,home,37,10,27,-6,21,-
20051015,2005,OHU,CMCH,MAC,1A,Frank Solich,-,-,-,away,10,37,-27,6,-21,-
20051015,2005,DUKE,GTCH,ACC,1A,Ted Roof,-,-,-,home,10,35,-25,20.5,-4.5,-
20051015,2005,GTCH,DUKE,ACC,1A,Chan Gailey,-,-,-,away,35,10,25,-20.5,4.5,-
20051015,2005,FATL,MTEN,SBC,1A,Howard Schnellenberger,-,-,-,home,14,35,-21,3,-18,-
20051015,2005,MTEN,FATL,SBC,1A,Andy McCollum,-,-,-,away,35,14,21,-3,18,-
20051015,2005,FINT,NTX,SBC,1A,Don Strock,-,-,-,home,10,13,-3,-2.5,-5.5,-
20051015,2005,NTX,FINT,SBC,1A,Darrell Dickey,-,-,-,away,13,10,3,2.5,5.5,-
20051015,2005,FRES,UTST,WAC,1A,Pat Hill,-,-,-,home,53,21,32,-35,-3,-
20051015,2005,UTST,FRES,WAC,1A,Brent Guy,-,-,-,away,21,53,-32,35,3,-
20051015,2005,HAW,NMST,WAC,1A,June Jones,-,-,-,home,49,28,21,-18,3,-
20051015,2005,NMST,HAW,WAC,1A,Hal Mumme,-,-,-,away,28,49,-21,18,-3,-
20051015,2005,HOU,MEM,USA,1A,Art Briles,-,-,-,home,30,35,-5,-11,-16,-
20051015,2005,MEM,HOU,USA,1A,Tommy West,-,-,-,away,35,30,5,11,16,-
20051015,2005,IOWA,IND,B10,1A,Kirk Ferentz,-,-,-,home,38,21,17,-17.5,-0.5,-
20051015,2005,IND,IOWA,B10,1A,Terry Hoeppner,-,-,-,away,21,38,-17,17.5,0.5,-
20051015,2005,KAN,OKLA,B12,1A,Mark Mangino,-,-,-,home,3,19,-16,6.5,-9.5,-
20051015,2005,OKLA,KAN,B12,1A,Bob Stoops,-,-,-,away,19,3,16,-6.5,9.5,-
20051015,2005,LMON,TROY,SBC,1A,Charlie Weatherbie,-,-,-,home,27,3,24,3,27,-
20051015,2005,TROY,LMON,SBC,1A,Larry Blakeney,-,-,-,away,3,27,-24,-3,-27,-
20051015,2005,LSU,FLA,SEC,1A,Les Miles,-,-,-,home,21,17,4,-6,-2,-
20051015,2005,FLA,LSU,SEC,1A,Urban Meyer,-,-,-,away,17,21,-4,6,2,-
20051015,2005,MIAO,AKRON,MAC,1A,Shane Montgomery,-,-,-,home,51,23,28,-13.5,14.5,-
20051015,2005,AKRON,MIAO,MAC,1A,None,-,-,-,away,23,51,-28,13.5,-14.5,-
20051015,2005,MICH,PNST,B10,1A,Lloyd Carr,-,-,-,home,27,25,2,-4,-2,-
20051015,2005,PNST,MICH,B10,1A,Joe Paterno,-,-,-,away,25,27,-2,4,2,-
20051015,2005,MIN,WIS,B10,1A,Glen Mason,-,-,-,home,34,38,-4,-3.5,-7.5,-
20051015,2005,WIS,MIN,B10,1A,Barry Alvarez,-,-,-,away,38,34,4,3.5,7.5,-
20051015,2005,MIS,ALA,SEC,1A,Ed Orgeron,-,-,-,home,10,13,-3,13.5,10.5,-
20051015,2005,ALA,MIS,SEC,1A,Mike Shula,-,-,-,away,13,10,3,-13.5,-10.5,-
20051015,2005,MIZ,IWST,B12,1A,Gary Pinkel,-,-,-,home,27,24,3,-6.5,-3.5,-
20051015,2005,IWST,MIZ,B12,1A,Dan McCarney,-,-,-,away,24,27,-3,6.5,3.5,-
20051015,2005,MRSH,UAB,USA,1A,Mark Snyder,-,-,-,home,20,19,1,2.5,3.5,-
20051015,2005,UAB,MRSH,USA,1A,Watson Brown,-,-,-,away,19,20,-1,-2.5,-3.5,-
20051015,2005,NAVY,KEST,IND,1A,Paul Johnson,-,-,-,home,34,31,3,-11.5,-8.5,-
20051015,2005,KEST,NAVY,MAC,1A,Doug Martin,-,-,-,away,31,34,-3,11.5,8.5,-
20051015,2005,NEV,LTCH,WAC,1A,Chris Ault,-,-,-,home,37,27,10,-3.5,6.5,-
20051015,2005,LTCH,NEV,WAC,1A,Jack Bicknell Jr.,-,-,-,away,27,37,-10,3.5,-6.5,-
20051015,2005,NIL,EMCH,MAC,1A,Joe Novak,-,-,-,home,24,8,16,-21,-5,-
20051015,2005,EMCH,NIL,MAC,1A,Jeff Genyk,-,-,-,away,8,24,-16,21,5,-
20051015,2005,NOTD,USC,IND,1A,Charlie Weis,-,-,-,home,31,34,-3,13.5,10.5,-
20051015,2005,USC,NOTD,P10,1A,Pete Carroll,-,-,-,away,34,31,3,-13.5,-10.5,-
20051015,2005,OHST,MCST,B10,1A,Jim Tressel,-,-,-,home,35,24,11,-7.5,3.5,-
20051015,2005,MCST,OHST,B10,1A,John L. Smith,-,-,-,away,24,35,-11,7.5,-3.5,-
20051015,2005,ORE,WAS,P10,1A,Mike Bellotti,-,-,-,home,45,21,24,-16.5,7.5,-
20051015,2005,WAS,ORE,P10,1A,Bill Doba,-,-,-,away,21,45,-24,16.5,-7.5,-
20051015,2005,PIT,SFL,BE,1A,Dave Wannstedt,-,-,-,home,31,17,14,-1.5,12.5,-
20051015,2005,SFL,PIT,BE,1A,Jim Leavitt,-,-,-,away,17,31,-14,1.5,-12.5,-
20051015,2005,PUR,NORW,B10,1A,Joe Tiller,-,-,-,home,29,34,-5,-9.5,-14.5,-
20051015,2005,NORW,PUR,B10,1A,Randy Walker,-,-,-,away,34,29,5,9.5,14.5,-
20051015,2005,RICE,TLS,USA,1A,Ken Hatfield,-,-,-,home,21,41,-20,7,-13,-
20051015,2005,TLS,RICE,USA,1A,Steve Kragthorpe,-,-,-,away,41,21,20,-7,13,-
20051015,2005,SMIS,CFL,USA,1A,Jeff Bower,-,-,-,home,52,31,21,-8,13,-
20051015,2005,CFL,SMIS,USA,1A,George OLeary,-,-,-,away,31,52,-21,8,-13,-
20051015,2005,SMU,ECAR,USA,1A,Phil Bennett,-,-,-,home,17,24,-7,-2.5,-9.5,-
20051015,2005,ECAR,SMU,USA,1A,Skip Holtz,-,-,-,away,24,17,7,2.5,9.5,-
20051015,2005,SYR,RUT,BE,1A,Greg Robinson,-,-,-,home,9,31,-22,-3,-25,-
20051015,2005,RUT,SYR,BE,1A,Greg Schiano,-,-,-,away,31,9,22,3,25,-
20051015,2005,TCU,ARMY,MWC,1A,Gary Patterson,-,-,-,home,38,17,21,-23.5,-2.5,-
20051015,2005,ARMY,TCU,IND,1A,Bobby Ross,-,-,-,away,17,38,-21,23.5,2.5,-
20051015,2005,TEM,MIAF,IND,1A,Bobby Wallace,-,-,-,home,3,34,-31,43.5,12.5,-
20051015,2005,MIAF,TEM,ACC,1A,Larry Coker,-,-,-,away,34,3,31,-43.5,-12.5,-
20051015,2005,TEX,COLO,B12,1A,Mack Brown,-,-,-,home,42,17,25,-15.5,9.5,-
20051015,2005,COLO,TEX,B12,1A,Mike Hankwitz,-,-,-,away,17,42,-25,15.5,-9.5,-
20051015,2005,TXAM,OKST,B12,1A,Dennis Franchione,-,-,-,home,62,23,39,-20,19,-
20051015,2005,OKST,TXAM,B12,1A,Mike Gundy,-,-,-,away,23,62,-39,20,-19,-
20051015,2005,TXT,KAST,B12,1A,Mike Leach,-,-,-,home,59,20,39,-14.5,24.5,-
20051015,2005,KAST,TXT,B12,1A,Bill Snyder,-,-,-,away,20,59,-39,14.5,-24.5,-
20051015,2005,UTAH,SDST,MWC,1A,Kyle Whittingham,-,-,-,home,19,28,-9,-9,-18,-
20051015,2005,SDST,UTAH,WAC,1A,Tom Craft,-,-,-,away,28,19,9,9,18,-
20051015,2005,VAN,GEO,SEC,1A,Bobby Johnson,-,-,-,home,17,34,-17,16,-1,-
20051015,2005,GEO,VAN,SEC,1A,Mark Richt,-,-,-,away,34,17,17,-16,1,-
20051015,2005,VIR,FLST,ACC,1A,Al Groh,-,-,-,home,26,21,5,7,12,-
20051015,2005,FLST,VIR,ACC,1A,Bobby Bowden,-,-,-,away,21,26,-5,-7,-12,-
20051015,2005,WAST,UCLA,P10,1A,Tyrone Willingham,-,-,-,home,41,44,-3,3.5,0.5,-
20051015,2005,UCLA,WAST,P10,1A,Karl Dorrell,-,-,-,away,44,41,3,-3.5,-0.5,-
20051015,2005,WVA,LOU,BE,1A,Rich Rodriguez,-,-,-,home,46,44,2,7,9,-
20051015,2005,LOU,WVA,BE,1A,Bobby Petrino,-,-,-,away,44,46,-2,-7,-9,-
20051015,2005,WYO,NMX,MWC,1A,Joe Glenn,-,-,-,home,24,27,-3,-6,-9,-
20051015,2005,NMX,WYO,MWC,1A,Rocky Long,-,-,-,away,27,24,3,6,9,-
20051020,2005,MARY,VTCH,ACC,1A,Ralph Friedgen,-,-,-,home,9,28,-19,10,-9,-
20051020,2005,VTCH,MARY,ACC,1A,Frank Beamer,-,-,-,away,28,9,19,-10,9,-
20051020,2005,TROY,FINT,SBC,1A,Larry Blakeney,-,-,-,home,18,13,5,-10,-5,-
20051020,2005,FINT,TROY,SBC,1A,Don Strock,-,-,-,away,13,18,-5,10,5,-
20051021,2005,CFL,TLN,USA,1A,George OLeary,-,-,-,home,34,24,10,-6.5,3.5,-
20051021,2005,TLN,CFL,USA,1A,Chris Scelfo,-,-,-,away,24,34,-10,6.5,-3.5,-
20051021,2005,UAB,SMIS,USA,1A,Watson Brown,-,-,-,home,28,37,-9,-2.5,-11.5,-
20051021,2005,SMIS,UAB,USA,1A,Jeff Bower,-,-,-,away,37,28,9,2.5,11.5,-
20051022,2005,AIR,TCU,MWC,1A,Fisher DeBerry,-,-,-,home,10,48,-38,-2,-40,-
20051022,2005,TCU,AIR,MWC,1A,Gary Patterson,-,-,-,away,48,10,38,2,40,-
20051022,2005,AKRON,ARMY,MAC,1A,None,-,-,-,home,0,20,-20,-8.5,-28.5,-
20051022,2005,ARMY,AKRON,IND,1A,Bobby Ross,-,-,-,away,20,0,20,8.5,28.5,-
20051022,2005,AKST,FATL,SBC,1A,Steve Roberts,-,-,-,home,3,0,3,-9.5,-6.5,-
20051022,2005,FATL,AKST,SBC,1A,Howard Schnellenberger,-,-,-,away,0,3,-3,9.5,6.5,-
20051022,2005,ALA,TEN,SEC,1A,Mike Shula,-,-,-,home,6,3,3,-3,0,-
20051022,2005,TEN,ALA,SEC,1A,Phillip Fulmer,-,-,-,away,3,6,-3,3,0,-
20051022,2005,ARZ,ORE,P10,1A,Mike Stoops,-,-,-,home,21,28,-7,11,4,-
20051022,2005,ORE,ARZ,P10,1A,Mike Bellotti,-,-,-,away,28,21,7,-11,-4,-
20051022,2005,BOWL,WMCH,MAC,1A,Gregg Brandon,-,-,-,home,14,45,-31,-25,-56,-
20051022,2005,WMCH,BOWL,MAC,1A,Bill Cubit,-,-,-,away,45,14,31,25,56,-
20051022,2005,CAL,WAST,P10,1A,Jeff Tedford,-,-,-,home,42,38,4,-11.5,-7.5,-
20051022,2005,WAST,CAL,P10,1A,Tyrone Willingham,-,-,-,away,38,42,-4,11.5,7.5,-
20051022,2005,CIN,LOU,BE,1A,Mark Dantonio,-,-,-,home,22,46,-24,21.5,-2.5,-
20051022,2005,LOU,CIN,BE,1A,Bobby Petrino,-,-,-,away,46,22,24,-21.5,2.5,-
20051022,2005,CLEM,TEM,ACC,1A,Tommy Bowden,-,-,-,home,37,7,30,-37,-7,-
20051022,2005,TEM,CLEM,IND,1A,Bobby Wallace,-,-,-,away,7,37,-30,37,7,-
20051022,2005,COLO,KAN,B12,1A,Mike Hankwitz,-,-,-,home,44,13,31,-16,15,-
20051022,2005,KAN,COLO,B12,1A,Mark Mangino,-,-,-,away,13,44,-31,16,-15,-
20051022,2005,CON,RUT,BE,1A,Randy Edsall,-,-,-,home,24,26,-2,3,1,-
20051022,2005,RUT,CON,BE,1A,Greg Schiano,-,-,-,away,26,24,2,-3,-1,-
20051022,2005,COST,WYO,MWC,1A,Sonny Lubick,-,-,-,home,39,31,8,-3.5,4.5,-
20051022,2005,WYO,COST,MWC,1A,Joe Glenn,-,-,-,away,31,39,-8,3.5,-4.5,-
20051022,2005,DUKE,FLST,ACC,1A,Ted Roof,-,-,-,home,24,55,-31,29.5,-1.5,-
20051022,2005,FLST,DUKE,ACC,1A,Bobby Bowden,-,-,-,away,55,24,31,-29.5,1.5,-
20051022,2005,EMCH,MIAO,MAC,1A,Jeff Genyk,-,-,-,home,23,24,-1,14,13,-
20051022,2005,MIAO,EMCH,MAC,1A,Shane Montgomery,-,-,-,away,24,23,1,-14,-13,-
20051022,2005,GEO,ARK,SEC,1A,Mark Richt,-,-,-,home,23,20,3,-16.5,-13.5,-
20051022,2005,ARK,GEO,SEC,1A,Houston Nutt,-,-,-,away,20,23,-3,16.5,13.5,-
20051022,2005,IDA,FRES,WAC,1A,Nick Holt,-,-,-,home,10,40,-30,28.5,-1.5,-
20051022,2005,FRES,IDA,WAC,1A,Pat Hill,-,-,-,away,40,10,30,-28.5,1.5,-
20051022,2005,ILL,PNST,B10,1A,Ron Zook,-,-,-,home,10,63,-53,18.5,-34.5,-
20051022,2005,PNST,ILL,B10,1A,Joe Paterno,-,-,-,away,63,10,53,-18.5,34.5,-
20051022,2005,IND,OHST,B10,1A,Terry Hoeppner,-,-,-,home,10,41,-31,16.5,-14.5,-
20051022,2005,OHST,IND,B10,1A,Jim Tressel,-,-,-,away,41,10,31,-16.5,14.5,-
20051022,2005,IOWA,MICH,B10,1A,Kirk Ferentz,-,-,-,home,20,23,-3,-3,-6,-
20051022,2005,MICH,IOWA,B10,1A,Lloyd Carr,-,-,-,away,23,20,3,3,6,-
20051022,2005,IWST,OKST,B12,1A,Dan McCarney,-,-,-,home,37,10,27,-13,14,-
20051022,2005,OKST,IWST,B12,1A,Mike Gundy,-,-,-,away,10,37,-27,13,-14,-
20051022,2005,KAST,TXAM,B12,1A,Bill Snyder,-,-,-,home,28,30,-2,6,4,-
20051022,2005,TXAM,KAST,B12,1A,Dennis Franchione,-,-,-,away,30,28,2,-6,-4,-
20051022,2005,KEST,NIL,MAC,1A,Doug Martin,-,-,-,home,3,34,-31,10.5,-20.5,-
20051022,2005,NIL,KEST,MAC,1A,Joe Novak,-,-,-,away,34,3,31,-10.5,20.5,-
20051022,2005,LSU,AUB,SEC,1A,Les Miles,-,-,-,home,20,17,3,-6,-3,-
20051022,2005,AUB,LSU,SEC,1A,Tommy Tuberville,-,-,-,away,17,20,-3,6,3,-
20051022,2005,LTCH,NTX,WAC,1A,Jack Bicknell Jr.,-,-,-,home,40,14,26,-19.5,6.5,-
20051022,2005,NTX,LTCH,SBC,1A,Darrell Dickey,-,-,-,away,14,40,-26,19.5,-6.5,-
20051022,2005,MCST,NORW,B10,1A,John L. Smith,-,-,-,home,14,49,-35,-14,-49,-
20051022,2005,NORW,MCST,B10,1A,Randy Walker,-,-,-,away,49,14,35,14,49,-
20051022,2005,MEM,ECAR,USA,1A,Tommy West,-,-,-,home,27,24,3,-8.5,-5.5,-
20051022,2005,ECAR,MEM,USA,1A,Skip Holtz,-,-,-,away,24,27,-3,8.5,5.5,-
20051022,2005,MIS,KTKY,SEC,1A,Ed Orgeron,-,-,-,home,13,7,6,-10,-4,-
20051022,2005,KTKY,MIS,SEC,1A,Rich Brooks,-,-,-,away,7,13,-6,10,4,-
20051022,2005,MIZ,NEB,B12,1A,Gary Pinkel,-,-,-,home,41,24,17,2,19,-
20051022,2005,NEB,MIZ,B12,1A,Bill Callahan,-,-,-,away,24,41,-17,-2,-19,-
20051022,2005,MSST,HOU,SEC,1A,Sylvester Croom,-,-,-,home,16,28,-12,-2.5,-14.5,-
20051022,2005,HOU,MSST,USA,1A,Art Briles,-,-,-,away,28,16,12,2.5,14.5,-
20051022,2005,MTEN,LLAF,SBC,1A,Andy McCollum,-,-,-,home,10,13,-3,-13,-16,-
20051022,2005,LLAF,MTEN,SBC,1A,Rickey Bustle,-,-,-,away,13,10,3,13,16,-
20051022,2005,NCAR,VIR,ACC,1A,John Bunting,-,-,-,home,7,5,2,1,3,-
20051022,2005,VIR,NCAR,ACC,1A,Al Groh,-,-,-,away,5,7,-2,-1,-3,-
20051022,2005,NOTD,BYU,IND,1A,Charlie Weis,-,-,-,home,49,23,26,-17.5,8.5,-
20051022,2005,BYU,NOTD,MWC,1A,Bronco Mendenhall,-,-,-,away,23,49,-26,17.5,-8.5,-
20051022,2005,OHU,BALL,MAC,1A,Frank Solich,-,-,-,home,38,21,17,-8,9,-
20051022,2005,BALL,OHU,MAC,1A,Brady Hoke,-,-,-,away,21,38,-17,8,-9,-
20051022,2005,OKLA,BAY,B12,1A,Bob Stoops,-,-,-,home,37,30,7,-14.5,-7.5,-
20051022,2005,BAY,OKLA,B12,1A,Guy Morriss,-,-,-,away,30,37,-7,14.5,7.5,-
20051022,2005,PIT,SYR,BE,1A,Dave Wannstedt,-,-,-,home,34,17,17,-11,6,-
20051022,2005,SYR,PIT,BE,1A,Greg Robinson,-,-,-,away,17,34,-17,11,-6,-
20051022,2005,RICE,NAVY,USA,1A,Ken Hatfield,-,-,-,home,9,41,-32,5,-27,-
20051022,2005,NAVY,RICE,IND,1A,Paul Johnson,-,-,-,away,41,9,32,-5,27,-
20051022,2005,SCAR,VAN,SEC,1A,Steve Spurrier,-,-,-,home,35,28,7,-7,0,-
20051022,2005,VAN,SCAR,SEC,1A,Bobby Johnson,-,-,-,away,28,35,-7,7,0,-
20051022,2005,SDST,NMX,WAC,1A,Tom Craft,-,-,-,home,24,47,-23,-3,-26,-
20051022,2005,NMX,SDST,MWC,1A,Rocky Long,-,-,-,away,47,24,23,3,26,-
20051022,2005,SJST,HAW,WAC,1A,Dick Tomey,-,-,-,home,38,45,-7,4,-3,-
20051022,2005,HAW,SJST,WAC,1A,June Jones,-,-,-,away,45,38,7,-4,3,-
20051022,2005,STAN,AZST,P10,1A,Walt Harris,-,-,-,home,45,35,10,11,21,-
20051022,2005,AZST,STAN,P10,1A,Dirk Koetter,-,-,-,away,35,45,-10,-11,-21,-
20051022,2005,TEX,TXT,B12,1A,Mack Brown,-,-,-,home,52,17,35,-16.5,18.5,-
20051022,2005,TXT,TEX,B12,1A,Mike Leach,-,-,-,away,17,52,-35,16.5,-18.5,-
20051022,2005,TLS,SMU,USA,1A,Steve Kragthorpe,-,-,-,home,20,13,7,-14,-7,-
20051022,2005,SMU,TLS,USA,1A,Phil Bennett,-,-,-,away,13,20,-7,14,7,-
20051022,2005,TOL,BUF,MAC,1A,Tom Amstutz,-,-,-,home,38,15,23,-30.5,-7.5,-
20051022,2005,BUF,TOL,MAC,1A,Jim Hofher,-,-,-,away,15,38,-23,30.5,7.5,-
20051022,2005,UCLA,ORST,P10,1A,Karl Dorrell,-,-,-,home,51,28,23,-8.5,14.5,-
20051022,2005,ORST,UCLA,P10,1A,Mike Riley,-,-,-,away,28,51,-23,8.5,-14.5,-
20051022,2005,UNLV,UTAH,MWC,1A,Mike Sanford,-,-,-,home,32,42,-10,11.5,1.5,-
20051022,2005,UTAH,UNLV,MWC,1A,Kyle Whittingham,-,-,-,away,42,32,10,-11.5,-1.5,-
20051022,2005,UTEP,MRSH,USA,1A,Mike Price,-,-,-,home,31,3,28,-13.5,14.5,-
20051022,2005,MRSH,UTEP,USA,1A,Mark Snyder,-,-,-,away,3,31,-28,13.5,-14.5,-
20051022,2005,UTST,BOIS,WAC,1A,Brent Guy,-,-,-,home,21,45,-24,19,-5,-
20051022,2005,BOIS,UTST,WAC,1A,Dan Hawkins,-,-,-,away,45,21,24,-19,5,-
20051022,2005,WAKE,NCST,ACC,1A,Jim Grobe,-,-,-,home,27,19,8,3,11,-
20051022,2005,NCST,WAKE,ACC,1A,Chuck Amato,-,-,-,away,19,27,-8,-3,-11,-
20051022,2005,WAS,USC,P10,1A,Bill Doba,-,-,-,home,24,51,-27,30,3,-
20051022,2005,USC,WAS,P10,1A,Pete Carroll,-,-,-,away,51,24,27,-30,-3,-
20051022,2005,WIS,PUR,B10,1A,Barry Alvarez,-,-,-,home,31,20,11,-6.5,4.5,-
20051022,2005,PUR,WIS,B10,1A,Joe Tiller,-,-,-,away,20,31,-11,6.5,-4.5,-
20051027,2005,VTCH,BCOL,ACC,1A,Frank Beamer,-,-,-,home,30,10,20,-12.5,7.5,-
20051027,2005,BCOL,VTCH,ACC,1A,Tom OBrien,-,-,-,away,10,30,-20,12.5,-7.5,-
20051028,2005,NMX,COST,MWC,1A,Rocky Long,-,-,-,home,25,35,-10,-4.5,-14.5,-
20051028,2005,COST,NMX,MWC,1A,Sonny Lubick,-,-,-,away,35,25,10,4.5,14.5,-
20051029,2005,ALA,UTST,SEC,1A,Mike Shula,-,-,-,home,35,3,32,-34,-2,-
20051029,2005,UTST,ALA,WAC,1A,Brent Guy,-,-,-,away,3,35,-32,34,2,-
20051029,2005,AUB,MIS,SEC,1A,Tommy Tuberville,-,-,-,home,27,3,24,-21,3,-
20051029,2005,MIS,AUB,SEC,1A,Ed Orgeron,-,-,-,away,3,27,-24,21,-3,-
20051029,2005,AZST,WAS,P10,1A,Dirk Koetter,-,-,-,home,44,20,24,-14,10,-
20051029,2005,WAS,AZST,P10,1A,Bill Doba,-,-,-,away,20,44,-24,14,-10,-
20051029,2005,BAY,TXT,B12,1A,Guy Morriss,-,-,-,home,0,28,-28,12.5,-15.5,-
20051029,2005,TXT,BAY,B12,1A,Mike Leach,-,-,-,away,28,0,28,-12.5,15.5,-
20051029,2005,BOIS,NEV,WAC,1A,Dan Hawkins,-,-,-,home,49,14,35,-17.5,17.5,-
20051029,2005,NEV,BOIS,WAC,1A,Chris Ault,-,-,-,away,14,49,-35,17.5,-17.5,-
20051029,2005,BOWL,AKRON,MAC,1A,Gregg Brandon,-,-,-,home,14,24,-10,-14,-24,-
20051029,2005,AKRON,BOWL,MAC,1A,None,-,-,-,away,24,14,10,14,24,-
20051029,2005,BUF,OHU,MAC,1A,Jim Hofher,-,-,-,home,20,34,-14,4,-10,-
20051029,2005,OHU,BUF,MAC,1A,Frank Solich,-,-,-,away,34,20,14,-4,10,-
20051029,2005,BYU,AIR,MWC,1A,Bronco Mendenhall,-,-,-,home,62,41,21,-7,14,-
20051029,2005,AIR,BYU,MWC,1A,Fisher DeBerry,-,-,-,away,41,62,-21,7,-14,-
20051029,2005,CMCH,TOL,MAC,1A,Brian Kelly,-,-,-,home,21,17,4,8,12,-
20051029,2005,TOL,CMCH,MAC,1A,Tom Amstutz,-,-,-,away,17,21,-4,-8,-12,-
20051029,2005,DUKE,WAKE,ACC,1A,Ted Roof,-,-,-,home,6,44,-38,12.5,-25.5,-
20051029,2005,WAKE,DUKE,ACC,1A,Jim Grobe,-,-,-,away,44,6,38,-12.5,25.5,-
20051029,2005,ECAR,CFL,USA,1A,Skip Holtz,-,-,-,home,20,30,-10,-1.5,-11.5,-
20051029,2005,CFL,ECAR,USA,1A,George OLeary,-,-,-,away,30,20,10,1.5,11.5,-
20051029,2005,FLA,GEO,SEC,1A,Urban Meyer,-,-,-,neutral,14,10,4,-3.5,0.5,-
20051029,2005,GEO,FLA,SEC,1A,Mark Richt,-,-,-,neutral,10,14,-4,3.5,-0.5,-
20051029,2005,FLST,MARY,ACC,1A,Bobby Bowden,-,-,-,home,35,27,8,-15,-7,-
20051029,2005,MARY,FLST,ACC,1A,Ralph Friedgen,-,-,-,away,27,35,-8,15,7,-
20051029,2005,GTCH,CLEM,ACC,1A,Chan Gailey,-,-,-,home,10,9,1,-2.5,-1.5,-
20051029,2005,CLEM,GTCH,ACC,1A,Tommy Bowden,-,-,-,away,9,10,-1,2.5,1.5,-
20051029,2005,HAW,FRES,WAC,1A,June Jones,-,-,-,home,13,27,-14,13,-1,-
20051029,2005,FRES,HAW,WAC,1A,Pat Hill,-,-,-,away,27,13,14,-13,1,-
20051029,2005,ILL,WIS,B10,1A,Ron Zook,-,-,-,home,24,41,-17,20.5,3.5,-
20051029,2005,WIS,ILL,B10,1A,Barry Alvarez,-,-,-,away,41,24,17,-20.5,-3.5,-
20051029,2005,KAN,MIZ,B12,1A,Mark Mangino,-,-,-,home,13,3,10,3,13,-
20051029,2005,MIZ,KAN,B12,1A,Gary Pinkel,-,-,-,away,3,13,-10,-3,-13,-
20051029,2005,KAST,COLO,B12,1A,Bill Snyder,-,-,-,home,20,23,-3,8,5,-
20051029,2005,COLO,KAST,B12,1A,Mike Hankwitz,-,-,-,away,23,20,3,-8,-5,-
20051029,2005,KTKY,MSST,SEC,1A,Rich Brooks,-,-,-,home,13,7,6,-1,5,-
20051029,2005,MSST,KTKY,SEC,1A,Sylvester Croom,-,-,-,away,7,13,-6,1,-5,-
20051029,2005,LLAF,TROY,SBC,1A,Rickey Bustle,-,-,-,home,31,28,3,-4.5,-1.5,-
20051029,2005,TROY,LLAF,SBC,1A,Larry Blakeney,-,-,-,away,28,31,-3,4.5,1.5,-
20051029,2005,LSU,NTX,SEC,1A,Les Miles,-,-,-,home,56,3,53,-44,9,-
20051029,2005,NTX,LSU,SBC,1A,Darrell Dickey,-,-,-,away,3,56,-53,44,-9,-
20051029,2005,LTCH,SJST,WAC,1A,Jack Bicknell Jr.,-,-,-,home,31,14,17,-17,0,-
20051029,2005,SJST,LTCH,WAC,1A,Dick Tomey,-,-,-,away,14,31,-17,17,0,-
